keyword,type,author,handle,bio,text,date,sentiment,score
Extreme weather events,original,SCIENMAG,scienmag.bsky.social,,"Cold Extremes Warming Not Reflected by Fixed Thresholds

In recent years, climate change has been at the forefront of scientific inquiry, particularly regarding its impact on extreme weather events. A recent study published in Communications Earth & Environment presents a critical analysis of the…",2025-10-08,neutral,-0.06547619047619048
Extreme weather events,original,Aussie News,aussienews.bsky.social,,"Hundreds of trekkers, villagers and support staff have safely reached the Tibetan town of Qudang, according to Chinese state media. #emergency #evacuation #extreme #weather #events",2025-10-08,positive,0.125
Extreme weather events,original,Jibril Sulayman,jibrilsulayman.bsky.social,,"Global warming continues to accelerate, causing extreme weather events, rising sea levels, as well as glaciers shrinking. Scientists warn that urgent action is needed to mitigate its impacts, focusing on reducing carbon emissions and transitioning to renewable energy sources.",2025-10-08,neutral,-0.008333333333333331
Extreme weather events,original,Howard Breen He/Him,howardbreen.bsky.social,,"Warming, extreme weather events, and shifting water systems are affecting migratory species across the world.

carboncopy.info/a-fifth-of-m...",2025-10-08,negative,-0.125
Extreme weather events,original,Annie Leymarie,annieleymarie.bsky.social,,"The North Atlantic subpolar gyre plays a key role in transporting heat to the Northern Hemisphere & is a part of the AMOC… 
It is possibly approaching a tipping point...
This would bring more extreme weather events, particularly in Europe, & changes in global precipitation patterns
shorturl.at/I1ir7",2025-10-07,neutral,0.09027777777777778
Extreme weather events,original,Insurance Fairness Project,insurancefairness.bsky.social,,"Florida is one of the hardest-hit states in the national insurance crisis, which is being driven by the increase in extreme weather events. The average cost of insurance in Florida has risen 60% since 2019.",2025-10-07,negative,-0.1375
Extreme weather events,original,Mark's Spot,markmckechnie.bsky.social,,"Actual problems in the United States:
-Rising prices driven by Trump tariffs
-Wildfires and extreme weather events exacerbated by climate change
-A healthcare system that already denies care and bankrupts families is about to get much, much worse",2025-10-07,negative,-0.17500000000000002
Extreme weather events,original,VikingIrishGoddess,vikingirishgoddess.bsky.social,,"Good Lort! Seems like we hear about these extreme types of weather events all over the world. What could it possibly be?😉
I appreciate you sharing your journey.
Happy trails.",2025-10-07,positive,0.3875
Extreme weather events,original,Terzilla Ford,bassdiesel.bsky.social,,The Trump administration canceled $11 billion in disaster payments to states in an unprecedented move that could signal a slowdown in the flow of federal funding after extreme weather events.,2025-10-07,positive,0.2375
Extreme weather events,original,David Tomkins,davidctomkins.bsky.social,,"The costs of extreme weather events such as floods, bushfires and storms have nearly tripled in Australia since the 1990s, insurers have warned, with poorer communities disproportionately burdened.
#climatecrisis #auspol www.theguardian.com/australia-ne...",2025-10-07,neutral,-0.008333333333333331
Extreme weather events,original,BSC-CNS,bsc-cns.bsky.social,,"🌏Floods in Valencia, landslides in Ethiopia,deadly storms in the Mediterranean…
⚡Extreme weather & climate events are becoming more frequent & more intense

Markus Donat contributed to the latest AXA Research Fund report explaining natural catastrophes in a changing climate

🔗 bsc.es/4Za",2025-10-07,positive,0.33571428571428574
Extreme weather events,original,,newsbeep.bsky.social,,"At $4.5bn each year, extreme weather is costing Australia three times as much compared with 1990s, insurers say | Insurance (Australia)

https://www.newsbeep.com/169504/

The costs of extreme weather events such as floods, bushfires and storms have nearly tripled in Australia since…",2025-10-07,neutral,0.010000000000000004
Extreme weather events,original,Bjerknes Center for Climate Research (BCCR),bjerknes.uib.no,,"The mechanism: Sea level rise → North Pacific warming → atmospheric Rossby waves → weakened westerlies → more blocking events over Eurasia → Arctic cold air floods into East Asia. 

It's a cascade effect linking oceans to atmospheric circulation to extreme weather. (2/4)",2025-10-07,neutral,-0.045
Extreme weather events,original,Climate Watcher,pmagn.bsky.social,,"“As scientists, we are increasingly being asked to tell the public the truth about the crises we face in simple and direct terms. The truth is that we are shocked by the ferocity of the extreme weather events in 2023.”",2025-10-07,negative,-0.145
Extreme weather events,original,Azat TV,azat.tv,,"The EF5 tornado in Enderlin, ND, highlights the growing threat of extreme weather events, leaving destruction in its wake after years of calm.
Read More: azat.tv/en/north-dak...",2025-10-07,positive,0.225
Extreme weather events,original,Francis Sealey,globalnet21.bsky.social,,"Europe faces billions in economic losses from summer heatwaves, droughts and floods, study warns

Experts have revealed how extreme weather events are already reshaping Europe’s economic landscape.

www.euronews.com/green/2025/0...",2025-10-07,neutral,0.09166666666666667
Extreme weather events,original,Paul Macdonald,paulmac.bsky.social,,"For more details and videos of extreme climate and weather events, go to:
x.com/weathermonit...
x.com/volcaholic1
x.com/arab_storms
bsky.app/profile/fire...

#Precpitation
#AnthropogenicGlobalWarming",2025-10-07,positive,0.1875
Extreme weather events,original,,uk-nb.bsky.social,,"At $4.5bn each year, extreme weather is costing Australia three times as much compared with 1990s, insurers say | Insurance (Australia)

https://www.newsbeep.com/uk/182667/

The costs of extreme weather events such as floods, bushfires and storms have nearly tripled in Australia since…",2025-10-07,neutral,0.010000000000000004
Extreme weather events,original,Greenpeace International 🌍,greenpeace.org,,"During peak holiday, around 350,000 flee homes as typhoon Matmo hit the southern coast of China on Sunday afternoon.

The climate crisis leads to more frequent and severe extreme weather events. 

It’s time to hold big polluters accountable.

#MakePollutersPay

www.theguardian.com/environment/...",2025-10-07,neutral,0.095
Extreme weather events,original,Voices of Wentworth,voicesofwentworth.bsky.social,,"“The costs of extreme weather events such as floods, bushfires & storms have nearly tripled in Australia since the 1990s
“The climate crisis, ageing infrastructure & growing popul’ns in increasingly affected regions have left the country more vulnerable”

www.theguardian.com/australia-ne...
#auspol",2025-10-07,neutral,-0.00416666666666667
Extreme weather events,original,Craig Ling,craigling.bsky.social,,"New data shows Australia's extreme weather losses among highest in world.

ICA CEO Andrew Hall said.""Australia really is at the forefront of dealing with extreme weather events,""

""It's a challenge for insurance going forward.""
www.abc.net.au/news/2025-10... via @ABCaustralia",2025-10-07,neutral,0.02159090909090909
Extreme weather events,original,Gekko,gekko.bsky.social,,"Climate warming

We notice inflation but we don't necessarily attribute the higher, indirect costs we're paying because of accelerating climate warming

Increasingly extreme weather events, higher and rising insurance costs, risks of property loss

𝐀𝐑𝐄 𝐖𝐄 𝐑𝐄𝐀𝐃𝐘 𝐘𝐄𝐓 𝐓𝐎 𝐓𝐀𝐋𝐊 𝐀𝐁𝐎𝐔𝐓 𝐂𝐋𝐈𝐌𝐀𝐓𝐄 𝐖𝐀𝐑𝐌𝐈𝐍𝐆?",2025-10-06,neutral,0.09375
Extreme weather events,original,CIRES,cires.colorado.edu,,"He will highlight key challenges, lessons learned, and ongoing efforts to strengthen community and natural resource resilience in the face of increasing climate-driven extreme weather events. The event is open to the public - register here! cuboulder.zoom.us/meeting/regi...",2025-10-06,neutral,-0.004999999999999999
Extreme weather events,original,David,daverino.bsky.social,,"Don’t look up

“The costs of extreme weather events such as floods, bushfires and storms have nearly tripled in Australia since the 1990s, insurers have warned, with poorer communities disproportionately burdened.”

www.theguardian.com/australia-ne...",2025-10-06,neutral,-0.008333333333333331
Extreme weather events,original,Insurance Fairness Project,insurancefairness.bsky.social,,"Given the escalating extreme weather events, rising insurance costs, and the refusal of many insurance companies to renew or issue new policies, insurers of last resort are increasingly becoming the sole property insurance option for homeowners and housing providers.",2025-10-06,positive,0.16022727272727275
